content,emotion,topics,confidence,split
Lovely to see such brilliant British talent recognised tonight at the BAFTAs. Absolutely deserved wins all round. Feeling genuinely proud 🇬🇧,positive,winner_reaction,0.92,train
What a gracious acceptance speech that was. Really appreciated the humility and warmth. This is why I love the BAFTAs.,positive,winner_reaction,0.88,train
So pleased the nominations reflect such diverse voices this year. This is the BAFTA we want to see. Well done to the Academy.,positive,diversity_representation,0.91,test
"That film absolutely deserved Best Picture. Brilliant storytelling, brilliant performances. Fair result tonight.",positive,winner_reaction,0.89,train
"The presenter's jokes landed so well tonight. Proper warm atmosphere, genuinely enjoying this ceremony more than last year.",positive,presenter_performance,0.87,test
Really heartening to see emerging filmmakers getting recognition. This is proper growth for British cinema.,positive,diversity_representation,0.9,train
Such thoughtful tributes tonight. The BAFTAs always does sentiment with real dignity. Lovely viewing experience overall.,positive,ceremony_production,0.86,train
Delighted for that director. They've made such meaningful work and tonight they got their due. Thoroughly deserved.,positive,winner_reaction,0.93,test
The production design on that film was genuinely stunning. So glad it won because the craftsmanship was exceptional.,positive,winner_reaction,0.88,test
"Beautiful ceremony atmosphere tonight. Everyone seemed genuinely pleased for the winners. This is community, not competition.",positive,general_audience_reaction,0.91,train
Lovely to see such brilliant female directors recognised tonight. The BAFTA nominations really reflect the quality talent we have. Very pleased.,positive,diversity_representation,0.92,train
That opening number was absolutely delightful. David Tennant made such a good host. Really enjoyed the whole atmosphere of it.,positive,presenter_performance|ceremony_production,0.88,train
So pleased to see that British film getting proper recognition. The cinematography award went to all the right people tonight.,positive,winner_reaction,0.91,train
What a wonderful ceremony. The diversity in this year's nominations is genuinely impressive. Very approving of how far we've come.,positive,diversity_representation,0.89,train
Really heartwarming to see an emerging filmmaker win Best Film. That's the kind of story the BAFTAs should be celebrating. Lovely stuff.,positive,winner_reaction,0.9,train
The production design category was superb this year. Every nomination was brilliant. Quite satisfied with how it all played out.,positive,winner_reaction,0.87,train
Genuinely pleased with the acting winners tonight. They all gave such thoughtful acceptance speeches. Really restored my faith in the ceremony.,positive,winner_reaction,0.93,train
That tribute to British animation was rather nice. Underrated work finally getting proper credit. Warm feeling from tonight's show.,positive,ceremony_production,0.86,test
The casting and production teams getting recognition is exactly what we need. Very approving of these choices. Well done BAFTA.,positive,winner_reaction,0.91,train
Thoroughly enjoyed seeing independent British films celebrated alongside the bigger productions. Proper balanced and inclusive ceremony.,positive,diversity_representation,0.94,train
What a lovely ceremony this year. The way they've celebrated British talent really does make you proud. Absolutely brilliant stuff. #BAFTA2026,positive,general_audience_reaction,0.92,train
So pleased to see that film get the recognition it deserves. Thoroughly well-made and the cast was exceptional. #BAFTA2026,positive,winner_reaction,0.88,test
The host tonight has been absolutely charming. Such warmth and wit without being over the top. Really enjoying this. #BAFTA2026,positive,presenter_performance,0.91,train
Really heartened by the diversity in the nominations this year. Proper representation across the board. Well done BAFTA. #BAFTA2026,positive,diversity_representation,0.89,train
That acceptance speech was genuinely touching. You could feel the gratitude. Beautiful moment. #BAFTA2026,positive,winner_reaction,0.87,train
Delighted they've recognised that performance. She was utterly superb in the role. Much deserved win. #BAFTA2026,positive,winner_reaction,0.93,train
The cinematography category was spot on this year. All worthy nominees and a very fair winner. Pleased with that. #BAFTA2026,positive,winner_reaction,0.86,train
Lovely to see emerging talent getting their moment on the BAFTA stage. The future of British film looks bright indeed. #BAFTA2026,positive,winner_reaction,0.9,train
That documentary absolutely deserved Best Film. Such important storytelling. Really proud it's been honoured. #BAFTA2026,positive,winner_reaction,0.88,train
"The whole evening has been wonderfully put together. Elegant, respectful of the craft, and genuinely enjoyable. Top marks. #BAFTA2026",positive,ceremony_production,0.94,train
What a lovely evening. The BAFTA ceremony really celebrated some truly brilliant British talent. So pleased for all the winners tonight. 🎬,positive,general_audience_reaction,0.91,train
The nominations this year are genuinely impressive. Really heartening to see such diverse voices represented at the BAFTAs. Well done all.,positive,diversity_representation,0.88,test
That opening performance was absolutely charming. The host is doing a wonderful job keeping the energy warm and welcoming. Enjoying this.,positive,presenter_performance,0.89,train
So pleased that film got the recognition it deserves. The BAFTA voters clearly have good taste. Excellent choice all round.,positive,general_audience_reaction,0.92,train
The production design category was stunning this year. Every nominee was genuinely brilliant. BAFTA really knows how to celebrate craft.,positive,general_audience_reaction,0.9,train
